"DATE"	"CODBDI"	"CODNEG"	"TPMERC"	"NOMRES"	"MODREF"	"PREABE"	"PREULT"	"TOTNEG"	"QUATOT"	"VOLTOT"	"RET"
"2015-11-30"	"02"	"LAME4"	"010"	"CYRELA REALT"	"R$"	8.73	8.58	16017	3184600	2.7600733e7	-0.04222222222222231
"2015-11-03"	"02"	"LCAM3"	"010"	"COSAN LTD"	"R$"	14.98	14.13	255	54800	774113.0	0.025787965616045804
"2015-11-04"	"02"	"LCAM3"	"010"	"DUFRY AG"	"R$"	462.99	457.5	316	11833	5.41973878e6	-0.07042253521126761
"2015-11-05"	"02"	"LCAM3"	"010"	"DASA"	"R$"	8.75	8.95	228	97200	874858.0	0.0029498525073745683
"2015-11-06"	"02"	"LCAM3"	"010"	"DIRECIONAL"	"R$"	3.89	4.01	1283	558400	2.234392e6	-0.04347826086956532
"2015-11-09"	"02"	"LCAM3"	"010"	"DURATEX"	"R$"	6.67	6.68	3557	881400	5.938701e6	-0.02654867256637177
"2015-11-10"	"02"	"LCAM3"	"010"	"ECORODOVIAS"	"R$"	5.79	5.86	7690	2010200	1.1801637e7	0.0
"2015-11-11"	"02"	"LCAM3"	"010"	"ELETROBRAS"	"R$"	6.35	6.0	4056	1449700	8.86495e6	0.026785714285714378
"2015-11-12"	"02"	"LCAM3"	"010"	"ELETROBRAS"	"R$"	10.64	10.46	2657	1792700	1.8761309e7	0.05491329479768785
"2015-11-13"	"02"	"LCAM3"	"010"	"ELETROPAULO"	"R$"	7.96	7.88	2907	953900	7.488634e6	0.008287292817679504
"2015-11-16"	"02"	"LCAM3"	"010"	"EMBRAER"	"R$"	29.24	28.72	6412	1749100	5.0514089e7	-0.013586956521739203
"2015-11-17"	"02"	"LCAM3"	"010"	"ENERGIAS BR"	"R$"	12.62	12.27	8751	2277600	2.8161124e7	-0.011019283746556485
"2015-11-18"	"02"	"LCAM3"	"010"	"EQUATORIAL"	"R$"	37.89	37.04	5588	1047200	3.9043419e7	-0.024390243902438987
"2015-11-19"	"02"	"LCAM3"	"010"	"ESTACIO PART"	"R$"	15.14	16.57	8584	2183400	3.510336e7	-0.01392757660167126
"2015-11-23"	"02"	"LCAM3"	"010"	"ETERNIT"	"R$"	2.28	2.3	180	205300	468757.0	0.0027855153203343265
"2015-11-24"	"02"	"LCAM3"	"010"	"EUCATEX"	"R$"	2.52	2.52	15	9600	24190.0	-0.00555555555555556
"2015-11-25"	"02"	"LCAM3"	"010"	"EVEN"	"R$"	4.05	4.04	2550	1541800	6.220326e6	-0.050561797752809036
"2015-11-26"	"02"	"LCAM3"	"010"	"EZTEC"	"R$"	13.22	12.92	4298	1008600	1.316166e7	-0.02593659942363121
"2015-11-27"	"02"	"LCAM3"	"010"	"FERBASA"	"R$"	7.2	7.2	229	197400	1.421259e6	-0.008645533141210446
"2015-11-30"	"02"	"LCAM3"	"010"	"FER HERINGER"	"R$"	1.72	1.68	12	13100	22218.0	0.011764705882352951
"2015-11-03"	"02"	"LEVE3"	"010"	"FIBRIA"	"R$"	54.2	54.8	6329	1356100	7.3873538e7	0.020408163265306072
"2015-11-04"	"02"	"LEVE3"	"010"	"FORJA TAURUS"	"R$"	1.14	1.08	24	25100	28216.0	-0.02085994040017022
"2015-11-05"	"02"	"LEVE3"	"010"	"FLEURY"	"R$"	15.96	16.15	1087	197200	3.133257e6	0.003911342894393735
"2015-11-06"	"02"	"LEVE3"	"010"	"FRAS-LE"	"R$"	3.5	3.43	17	240800	842793.0	0.0038944180008654203
"2015-11-09"	"02"	"LEVE3"	"010"	"AES TIETE"	"R$"	13.6	13.6	1290	363000	4.934614e6	-0.03274450667815603
"2015-11-10"	"02"	"LEVE3"	"010"	"AES TIETE"	"R$"	13.73	13.61	4350	905000	1.2348315e7	0.029229406554472995
"2015-11-11"	"02"	"LEVE3"	"010"	"GAFISA"	"R$"	2.62	2.66	3002	2000400	5.311463e6	0.03609341825902326
"2015-11-12"	"02"	"LEVE3"	"010"	"GERDAU"	"R$"	3.98	4.1	715	344900	1.364951e6	-0.00819672131147538
"2015-11-13"	"02"	"LEVE3"	"010"	"GERDAU"	"R$"	5.1	5.27	22899	21033400	1.07626921e8	0.021730217302173067
"2015-11-16"	"02"	"LEVE3"	"010"	"GERDAU MET"	"R$"	2.03	1.91	488	1563200	3.064027e6	-0.0036217303822937566
"2015-11-17"	"02"	"LEVE3"	"010"	"GERDAU MET"	"R$"	2.3	2.09	15853	25280400	5.525262e7	0.01943319838056682
"2015-11-18"	"02"	"LEVE3"	"010"	"GOL"	"R$"	3.46	3.53	2702	780800	2.728436e6	0.0027788805081381614
"2015-11-19"	"02"	"LEVE3"	"010"	"GP INVEST"	"R$"	7.25	7.39	5	3600	26508.0	0.007109004739336481
"2015-11-23"	"02"	"LEVE3"	"010"	"GRENDENE"	"R$"	17.06	17.35	517	82700	1.42403e6	0.005488043904351117
"2015-11-24"	"02"	"LEVE3"	"010"	"GENERALSHOPP"	"R$"	2.44	2.27	57	43700	99764.0	-0.0015390534821084706
"2015-11-25"	"02"	"LEVE3"	"010"	"GUARARAPES"	"R$"	48.14	48.5	150	161200	7.816226e6	0.007722007722007832
"2015-11-26"	"02"	"LEVE3"	"010"	"GUARARAPES"	"R$"	43.77	42.99	18	16600	724515.0	0.0007654037504783611
"2015-11-27"	"02"	"LEVE3"	"010"	"HELBOR"	"R$"	2.06	2.07	936	447100	921942.0	0.008795411089866173
"2015-11-30"	"02"	"LEVE3"	"010"	"CIA HERING"	"R$"	15.87	16.25	1827	376800	6.127689e6	0.006838905775075977
"2015-11-03"	"02"	"LIGT3"	"010"	"HYPERMARCAS"	"R$"	21.26	21.58	7308	1387900	2.9924896e7	0.010140405616224571
"2015-11-04"	"02"	"LIGT3"	"010"	"IDEIASNET"	"R$"	7.62	6.7	154	79600	533865.0	0.026234567901234556
"2015-11-05"	"02"	"LIGT3"	"010"	"IGB S/A"	"R$"	2.5	2.91	35	15400	45721.0	-0.030075187969924838
"2015-11-06"	"02"	"LIGT3"	"010"	"IGUATEMI"	"R$"	21.84	22.25	3584	552200	1.2216534e7	-0.04597701149425298
"2015-11-09"	"02"	"LIGT3"	"010"	"ITAUSA"	"R$"	7.72	7.8	80	54000	417322.0	0.02170418006430879
"2015-11-10"	"02"	"LIGT3"	"010"	"ITAUSA"	"R$"	7.54	7.56	51641	24989500	1.90087038e8	0.03588143525741022
"2015-11-11"	"02"	"LIGT3"	"010"	"ITAUUNIBANCO"	"R$"	26.4	26.61	714	96900	2.588557e6	0.0015003750937734113
"2015-11-12"	"02"	"LIGT3"	"010"	"ITAUUNIBANCO"	"R$"	28.6	28.61	34971	14270800	4.10670212e8	-0.007513148009015751
"2015-11-13"	"02"	"LIGT3"	"010"	"J B DUARTE"	"R$"	9.11	9.25	11	1400	12876.0	-0.011432926829268185
"2015-11-16"	"02"	"LIGT3"	"010"	"JBS"	"R$"	14.29	13.9	16302	5164200	7.228753e7	-0.029298380878951487
"2015-11-17"	"02"	"LIGT3"	"010"	"JHSF PART"	"R$"	1.52	1.48	1020	1112300	1.678236e6	0.0031570639305446664
"2015-11-18"	"02"	"LIGT3"	"010"	"JSL"	"R$"	8.95	8.95	113	26800	240782.0	-0.034134988363072244
"2015-11-19"	"02"	"LIGT3"	"010"	"KEPLER WEBER"	"R$"	23.2	22.95	158	40800	930460.0	-0.03623188405797096
"2015-11-23"	"02"	"LIGT3"	"010"	"KLABIN S/A"	"R$"	24.17	24.1	8172	2882500	6.9080884e7	0.04307432432432431
"2015-11-24"	"02"	"LIGT3"	"010"	"KLABIN S/A"	"R$"	4.1	4.02	520	158600	640393.0	-0.0396761133603239
"2015-11-25"	"02"	"LIGT3"	"010"	"KROTON"	"R$"	10.38	10.57	17417	9538500	9.9906492e7	-0.021132713440405747
"2015-11-26"	"02"	"LIGT3"	"010"	"LOJAS AMERIC"	"R$"	12.78	12.61	1191	326500	4.170784e6	0.020851433536055623
"2015-11-27"	"02"	"LIGT3"	"010"	"LOJAS AMERIC"	"R$"	18.5	18.32	5585	2102400	3.8628861e7	-0.057823129251700654
"2015-11-30"	"02"	"LIGT3"	"010"	"LOCAMERICA"	"R$"	3.63	3.59	8	3600	12892.0	-0.028776978417266053
"2015-11-03"	"02"	"LINX3"	"010"	"METAL LEVE"	"R$"	24.7	25.18	693	112500	2.808205e6	0.06602972399150742
"2015-11-04"	"02"	"LINX3"	"010"	"LIGHT S/A"	"R$"	12.67	12.71	4308	769000	9.864872e6	-0.017241379310344713
"2015-11-05"	"02"	"LINX3"	"010"	"LINX"	"R$"	49.0	49.09	1529	400900	1.9535574e7	-0.01420045276805937
"2015-11-06"	"02"	"LINX3"	"010"	"LE LIS BLANC"	"R$"	2.65	2.61	695	133600	349099.0	0.042358803986711095
"2015-11-09"	"02"	"LINX3"	"010"	"LOG-IN"	"R$"	1.42	1.47	343	424200	602269.0	0.02240325865580451
"2015-11-10"	"02"	"LINX3"	"010"	"LOPES BRASIL"	"R$"	2.73	2.61	248	62500	164033.0	0.008988764044943772
"2015-11-11"	"02"	"LINX3"	"010"	"LOJAS RENNER"	"R$"	19.2	19.42	10170	2550700	4.9655603e7	-0.006410256410256416
"2015-11-12"	"02"	"LINX3"	"010"	"MAGNESITA SA"	"R$"	2.85	2.9	87	1132800	3.234269e6	0.006937359722505681
"2015-11-13"	"02"	"LINX3"	"010"	"M.DIASBRANCO"	"R$"	71.79	72.6	607	81200	5.908607e6	-0.02834008097165989
"2015-11-16"	"02"	"LINX3"	"010"	"IMC S/A"	"R$"	3.89	3.76	97	60700	230561.0	0.004162330905307031
"2015-11-17"	"02"	"LINX3"	"010"	"MAGAZ LUIZA"	"R$"	10.43	10.99	2228	368300	3.926672e6	0.0018367346938776205
"2015-11-18"	"02"	"LINX3"	"010"	"MILLS"	"R$"	4.47	4.42	3224	1619200	7.072736e6	-0.00020403999183835975
"2015-11-19"	"02"	"LINX3"	"010"	"MMX MINER"	"R$"	0.29	0.28	17	1398300	405439.0	0.0008163265306122275
"2015-11-23"	"02"	"LINX3"	"010"	"MINUPAR"	"R$"	0.04	0.05	104	1001500	40737.0	0.017644645055395966
"2015-11-24"	"02"	"LINX3"	"010"	"MULTIPLUS"	"R$"	34.62	35.07	1402	189600	6.621741e6	-0.002036659877800436
"2015-11-25"	"02"	"LINX3"	"010"	"MARFRIG"	"R$"	6.42	6.56	5766	1471100	9.629399e6	-0.0030518819938962073
"2015-11-26"	"02"	"LINX3"	"010"	"MRV"	"R$"	8.76	9.0	21500	4572300	4.1374571e7	0.003033367037411498
"2015-11-27"	"02"	"LINX3"	"010"	"MULTIPLAN"	"R$"	44.97	45.83	4664	1013200	4.6215897e7	-0.02426693629929227
"2015-11-30"	"02"	"LINX3"	"010"	"IOCHP-MAXION"	"R$"	16.54	16.23	2421	484300	7.945484e6	-0.01026694045174538
"2015-11-03"	"02"	"LLIS3"	"010"	"NATURA"	"R$"	23.8	24.29	5625	1653600	4.0183543e7	0.0032894736842104563
"2015-11-04"	"02"	"LLIS3"	"010"	"ODONTOPREV"	"R$"	10.47	10.5	4647	1263300	1.3260763e7	0.0
"2015-11-05"	"02"	"LLIS3"	"010"	"OUROFINO S/A"	"R$"	34.3	34.0	113	230100	7.832489e6	-0.019354838709677438
"2015-11-06"	"02"	"LLIS3"	"010"	"OI"	"R$"	3.47	3.4	1667	457500	1.580867e6	0.009900990099009984
"2015-11-09"	"02"	"LLIS3"	"010"	"OI"	"R$"	1.97	1.97	1022	1761400	3.514145e6	-0.016501650165016445
"2015-11-10"	"02"	"LLIS3"	"010"	"PARCORRETORA"	"R$"	10.56	10.57	738	338600	3.549542e6	-0.0033783783783783066
"2015-11-11"	"02"	"LLIS3"	"010"	"P.ACUCAR-CBD"	"R$"	54.0	54.11	4840	655600	3.5674158e7	-0.0033783783783783066
"2015-11-12"	"02"	"LLIS3"	"010"	"PDG REALT"	"R$"	1.9	1.78	275	314400	575913.0	-0.020338983050847474
"2015-11-13"	"02"	"LLIS3"	"010"	"PETROBRAS"	"R$"	9.5	9.42	28804	13719700	1.30013305e8	-0.083044982698962
"2015-11-16"	"02"	"LLIS3"	"010"	"PETROBRAS"	"R$"	7.8	7.76	45814	52072800	4.04089117e8	-0.01872659176029956
"2015-11-17"	"02"	"LLIS3"	"010"	"PROFARMA"	"R$"	6.1	6.71	148	94800	626034.0	-0.015094339622641523
"2015-11-18"	"02"	"LLIS3"	"010"	"PARANAPANEMA"	"R$"	2.56	2.44	429	348500	864824.0	0.0
"2015-11-19"	"02"	"LLIS3"	"010"	"DIMED"	"R$"	231.21	231.22	14	1500	347142.0	0.007692307692307699
"2015-11-23"	"02"	"LLIS3"	"010"	"MARCOPOLO"	"R$"	2.23	2.15	326	181700	391277.0	-0.003773584905660297
"2015-11-24"	"02"	"LLIS3"	"010"	"MARCOPOLO"	"R$"	2.3	2.26	1761	1555600	3.546755e6	0.0076045627376425924
"2015-11-25"	"02"	"LLIS3"	"010"	"POSITIVO INF"	"R$"	1.76	1.69	242	66500	114800.0	-0.05725190839694653
"2015-11-26"	"02"	"LLIS3"	"010"	"PETRORIO"	"R$"	2.02	2.0	116	33100	67007.0	-0.01612903225806453
"2015-11-27"	"02"	"LLIS3"	"010"	"PRUMO"	"R$"	0.96	0.94	752	5530800	5.288018e6	-0.081967213114754
"2015-11-30"	"02"	"LLIS3"	"010"	"PORTO SEGURO"	"R$"	34.0	35.01	3398	567000	1.9910772e7	-0.09375000000000017
"2015-11-03"	"02"	"LOGN3"	"010"	"PORTOBELLO"	"R$"	2.34	2.27	48	62400	144962.0	-0.07792207792207799
"2015-11-04"	"02"	"LOGN3"	"010"	"QGEP PART"	"R$"	6.3	6.08	4184	1085900	6.775533e6	0.041666666666666706
"2015-11-05"	"02"	"LOGN3"	"010"	"QUALICORP"	"R$"	16.82	16.85	7262	1291000	2.1670477e7	0.18181818181818182
"2015-11-06"	"02"	"LOGN3"	"010"	"RAIADROGASIL"	"R$"	42.6	43.07	8766	1289300	5.5614681e7	0.20430107526881724
"2015-11-09"	"02"	"LOGN3"	"010"	"RANDON PART"	"R$"	2.91	2.87	2519	2121700	6.100285e6	0.4385964912280702
"2015-11-10"	"02"	"LOGN3"	"010"	"LOCALIZA"	"R$"	27.29	27.05	6361	1060500	2.8754314e7	-0.1250000000000001
"2015-11-11"	"02"	"LOGN3"	"010"	"COSAN LOG"	"R$"	1.14	1.18	750	499700	577433.0	-0.01360544217687076
"2015-11-12"	"02"	"LOGN3"	"010"	"RENOVA"	"R$"	20.0	20.58	15	8700	177316.0	-0.02721088435374152
"2015-11-13"	"02"	"LOGN3"	"010"	"INDS ROMI"	"R$"	2.28	2.26	7	4200	9559.0	-0.05594405594405584
"2015-11-16"	"02"	"LOGN3"	"010"	"ROSSI RESID"	"R$"	0.81	0.86	1290	2531400	2.181612e6	0.03649635036496337
"2015-11-17"	"02"	"LOGN3"	"010"	"RUMO LOG"	"R$"	6.99	7.05	1868	480600	3.38083e6	0.03521126760563384
"2015-11-18"	"02"	"LOGN3"	"010"	"SANTANDER BR"	"R$"	14.92	15.15	4216	1095800	1.6799145e7	-0.07692307692307684
"2015-11-19"	"02"	"LOGN3"	"010"	"SANTANDER BR"	"R$"	8.2	8.06	28	6500	53708.0	0.03731343283582076
"2015-11-23"	"02"	"LOGN3"	"010"	"SANTANDER BR"	"R$"	6.66	6.98	39	9500	64599.0	-0.04255319148936158
"2015-11-24"	"02"	"LOGN3"	"010"	"SANEPAR"	"R$"	3.69	3.88	64	36600	136903.0	-0.029629629629629655
"2015-11-25"	"02"	"LOGN3"	"010"	"SABESP"	"R$"	18.6	18.59	3634	895900	1.6633298e7	-0.060150375939849676
"2015-11-26"	"02"	"LOGN3"	"010"	"SOMOS EDUCA"	"R$"	13.61	13.5	96	24200	325958.0	-0.015625000000000014
"2015-11-27"	"02"	"LOGN3"	"010"	"SER EDUCA"	"R$"	8.5	8.45	772	137500	1.165309e6	0.0
"2015-11-30"	"02"	"LOGN3"	"010"	"SPRINGS"	"R$"	2.64	2.77	20	9200	25222.0	0.0
"2015-11-03"	"02"	"LPSB3"	"010"	"TIME FOR FUN"	"R$"	2.64	2.67	113	27700	73434.0	0.09523809523809511
"2015-11-04"	"02"	"LPSB3"	"010"	"SLC AGRICOLA"	"R$"	17.08	17.7	1386	256700	4.503554e6	0.07327586206896568
"2015-11-05"	"02"	"LPSB3"	"010"	"SARAIVA LIVR"	"R$"	4.67	4.7	430	368600	1.712329e6	0.02811244979919672
"2015-11-06"	"02"	"LPSB3"	"010"	"SMILES"	"R$"	31.7	32.97	6782	918600	2.9966753e7	-0.0038314176245209915
"2015-11-09"	"02"	"LPSB3"	"010"	"SAO MARTINHO"	"R$"	45.77	45.89	1374	198300	9.109247e6	0.03846153846153849
"2015-11-10"	"02"	"LPSB3"	"010"	"SENIOR SOL"	"R$"	9.0	8.83	58	17100	153497.0	-0.01119402985074636
"2015-11-11"	"02"	"LPSB3"	"010"	"SIERRABRASIL"	"R$"	17.13	17.16	10	1500	25731.0	0.0370370370370369
"2015-11-12"	"02"	"LPSB3"	"010"	"SANTOS BRP"	"R$"	14.54	14.8	385	83700	1.230695e6	0.0
"2015-11-13"	"02"	"LPSB3"	"010"	"SUL AMERICA"	"R$"	21.5	21.37	5451	1148500	2.4773312e7	-0.04727272727272724
"2015-11-16"	"02"	"LPSB3"	"010"	"SUZANO PAPEL"	"R$"	18.14	17.88	11842	4238200	7.5797726e7	0.011194029850746195
"2015-11-17"	"02"	"LPSB3"	"010"	"SWEETCOSMET"	"R$"	0.13	0.14	21	51900	7280.0	-0.043956043956043994
"2015-11-18"	"02"	"LPSB3"	"010"	"TAESA"	"R$"	19.28	19.4	2832	555200	1.0875577e7	0.03041825095057037
"2015-11-19"	"02"	"LPSB3"	"010"	"TRACTEBEL"	"R$"	35.73	35.35	4205	626300	2.2148402e7	-0.029090909090909115
"2015-11-23"	"02"	"LPSB3"	"010"	"TECNISA"	"R$"	2.85	2.79	1023	737200	2.067988e6	-0.014598540145985413
"2015-11-24"	"02"	"LPSB3"	"010"	"TECHNOS"	"R$"	3.98	3.96	174	65500	260053.0	-0.01119402985074636
"2015-11-25"	"02"	"LPSB3"	"010"	"TELEBRAS"	"R$"	0.71	0.78	15	20900	16248.0	-0.02985074626865674
"2015-11-26"	"02"	"LPSB3"	"010"	"TEMPO PART"	"R$"	3.85	3.85	18	16000	61498.0	-0.007692307692307699
"2015-11-27"	"02"	"LPSB3"	"010"	"TEREOS"	"R$"	0.55	0.53	45	149800	80910.0	-0.019531250000000104
"2015-11-30"	"02"	"LPSB3"	"010"	"TEGMA"	"R$"	4.48	4.41	272	46900	208420.0	-0.16867469879518085
"2015-11-03"	"02"	"LREN3"	"010"	"TIM PART S/A"	"R$"	8.07	8.17	5990	2623500	2.1630132e7	0.01567567567567563
"2015-11-04"	"02"	"LREN3"	"010"	"TOTVS"	"R$"	35.31	35.65	2014	349800	1.2566134e7	0.013785790031813445
"2015-11-05"	"02"	"LREN3"	"010"	"TRIUNFO PART"	"R$"	2.66	2.74	430	214300	574403.0	-0.0057531380753137774
"2015-11-06"	"02"	"LREN3"	"010"	"TRAN PAULIST"	"R$"	45.56	46.27	5013	803300	3.642093e7	-0.011640211640211581
"2015-11-09"	"02"	"LREN3"	"010"	"TUPY"	"R$"	20.89	20.6	1136	385100	8.017655e6	-0.02689618074233459
"2015-11-10"	"02"	"LREN3"	"010"	"UNICASA"	"R$"	1.73	1.74	4	2200	3829.0	0.03166666666666668
"2015-11-11"	"02"	"LREN3"	"010"	"ULTRAPAR"	"R$"	68.69	68.27	5083	1312500	8.9887525e7	0.03875134553283113
"2015-11-12"	"02"	"LREN3"	"010"	"UNIPAR"	"R$"	3.85	3.88	31	14800	57046.0	-0.00259067357512957
"2015-11-13"	"02"	"LREN3"	"010"	"USIMINAS"	"R$"	6.89	6.73	33	11600	78388.0	0.010520778537611745
"2015-11-16"	"02"	"LREN3"	"010"	"USIMINAS"	"R$"	2.58	2.46	6603	8326100	2.0868734e7	-0.011966701352757568
"2015-11-17"	"02"	"LREN3"	"010"	"V-AGRO"	"R$"	14.71	14.55	15	1500	21881.0	0.01145833333333346
"2015-11-18"	"02"	"LREN3"	"010"	"VALE"	"R$"	15.1	14.52	14191	4607600	6.7484036e7	-0.0005115089514067296
"2015-11-19"	"02"	"LREN3"	"010"	"VALE"	"R$"	12.53	12.07	29973	20494500	2.49121958e8	0.005606523955147779
"2015-11-23"	"02"	"LREN3"	"010"	"VIVER"	"R$"	0.03	0.02	32	281700	7806.0	-0.00898652021967048
"2015-11-24"	"02"	"LREN3"	"010"	"TELEF BRASIL"	"R$"	38.31	39.04	9007	2116500	8.2565599e7	0.005569620253164528
"2015-11-25"	"02"	"LREN3"	"010"	"VALID"	"R$"	44.69	45.19	1637	257400	1.1623735e7	-0.03010204081632652
"2015-11-26"	"02"	"LREN3"	"010"	"VIAVAREJO"	"R$"	3.95	4.0	2358	752900	3.042345e6	-0.011046817464492417
"2015-11-27"	"02"	"LREN3"	"010"	"WEG"	"R$"	14.28	14.42	6738	2007300	2.9060553e7	-0.024064171122994617
"2015-11-30"	"02"	"LREN3"	"010"	"WHIRLPOOL"	"R$"	2.6	2.6	21	17400	45148.0	-0.03314917127071831
"2015-11-03"	"02"	"MAGG3"	"010"	"ABC BRASIL"	"R$"	9.47	9.55	342	267600	2.563846e6	0.019230769230769162
"2015-11-04"	"02"	"MAGG3"	"010"	"AMBEV S/A"	"R$"	19.12	19.17	21339	8395900	1.61536738e8	0.061302681992337224
"2015-11-05"	"02"	"MAGG3"	"010"	"BRASILAGRO"	"R$"	11.3	11.3	244	53900	608985.0	0.043956043956043994
"2015-11-06"	"02"	"MAGG3"	"010"	"ALPARGATAS"	"R$"	10.09	9.98	7	3400	34212.0	0.0
"2015-11-09"	"02"	"MAGG3"	"010"	"ALPARGATAS"	"R$"	9.88	9.7	1127	282900	2.778948e6	-0.003508771929824642
"2015-11-10"	"02"	"MAGG3"	"010"	"ALIANSCE"	"R$"	11.48	11.55	1912	293900	3.393933e6	0.02127659574468087
"2015-11-11"	"02"	"MAGG3"	"010"	"ALUPAR"	"R$"	14.68	14.55	566	113600	1.664302e6	-0.03124999999999995
"2015-11-12"	"02"	"MAGG3"	"010"	"LOJAS MARISA"	"R$"	6.98	6.89	63	41300	287982.0	-0.0107526881720431
"2015-11-13"	"02"	"MAGG3"	"010"	"ANIMA"	"R$"	11.51	12.04	2361	531600	6.17294e6	0.017857142857142953
"2015-11-16"	"02"	"MAGG3"	"010"	"ARTERIS"	"R$"	9.59	9.7	115	57400	555669.0	0.01423487544483987
"2015-11-17"	"02"	"MAGG3"	"010"	"AREZZO CO"	"R$"	21.6	22.0	421	58400	1.281988e6	0.017543859649122744
"2015-11-18"	"02"	"MAGG3"	"010"	"AMAZONIA"	"R$"	0.24	0.24	1	3000	720.0	0.013937282229965169
"2015-11-19"	"02"	"MAGG3"	"010"	"BRASIL"	"R$"	17.65	17.74	18409	8654700	1.54775291e8	-0.010238907849829436
"2015-11-23"	"02"	"MAGG3"	"010"	"BRADESCO"	"R$"	24.86	25.33	7541	2467200	6.2502358e7	-0.034246575342465786
"2015-11-24"	"02"	"MAGG3"	"010"	"BRADESCO"	"R$"	22.5	22.68	31651	11490200	2.62286512e8	0.010638297872340514
"2015-11-25"	"02"	"MAGG3"	"010"	"BR BROKERS"	"R$"	1.74	1.65	467	2910700	5.078878e6	0.007067137809187285
"2015-11-26"	"02"	"MAGG3"	"010"	"BBSEGURIDADE"	"R$"	28.3	28.47	8712	2254900	6.4532841e7	0.02473498233215542
"2015-11-27"	"02"	"MAGG3"	"010"	"BTG PACTUAL"	"R$"	31.39	30.79	1298	469000	1.4558401e7	0.038461538461538575
"2015-11-30"	"02"	"MAGG3"	"010"	"MINERVA"	"R$"	12.48	12.18	4038	1064700	1.3108252e7	0.006779661016949158
"2015-11-03"	"02"	"MDIA3"	"010"	"BANESTES"	"R$"	1.86	1.84	17	16200	29825.0	0.014430632947564012
"2015-11-04"	"02"	"MDIA3"	"010"	"BANCO PAN"	"R$"	1.68	1.72	15	56100	94987.0	0.029854950007041123
"2015-11-05"	"02"	"MDIA3"	"010"	"BR PHARMA"	"R$"	0.4	0.4	140	458900	179506.0	-0.0032818268836318186
"2015-11-06"	"02"	"MDIA3"	"010"	"BRADESPAR"	"R$"	5.89	5.91	48	9000	53070.0	-0.02459129001236442
"2015-11-09"	"02"	"MDIA3"	"010"	"BRADESPAR"	"R$"	6.67	6.71	5800	2612900	1.7535944e7	0.009662512253185797
"2015-11-10"	"02"	"MDIA3"	"010"	"BRF SA"	"R$"	56.55	55.5	10470	1969900	1.09904735e8	-0.02991275446614038
"2015-11-11"	"02"	"MDIA3"	"010"	"BR INSURANCE"	"R$"	0.89	0.94	167	2143400	1.950293e6	0.007534830821723075
"2015-11-12"	"02"	"MDIA3"	"010"	"BRASKEM"	"R$"	15.49	15.4	9	2200	34111.0	-0.003385526872619479
"2015-11-13"	"02"	"MDIA3"	"010"	"BRASKEM"	"R$"	24.99	25.16	12480	2907000	7.3119981e7	0.03184532271822569
"2015-11-16"	"02"	"MDIA3"	"010"	"BR MALLS PAR"	"R$"	13.66	13.75	12482	4231000	5.7967421e7	0.004454342984409705
"2015-11-17"	"02"	"MDIA3"	"010"	"BR PROPERT"	"R$"	11.7	11.5	3048	630100	7.333331e6	0.01128290848307547
"2015-11-18"	"02"	"MDIA3"	"010"	"BANRISUL"	"R$"	6.23	6.3	5320	1726200	1.0922896e7	-0.002189980837667624
"2015-11-19"	"02"	"MDIA3"	"010"	"B2W DIGITAL"	"R$"	14.75	14.68	1363	265400	3.927307e6	-0.00013715539706474976
"2015-11-23"	"02"	"MDIA3"	"010"	"BMFBOVESPA"	"R$"	12.12	12.4	30119	14196900	1.75396608e8	0.0581649371927909
"2015-11-24"	"02"	"MDIA3"	"010"	"CSU CARDSYST"	"R$"	2.99	3.08	62	46500	141565.0	0.012119649303764798
"2015-11-25"	"02"	"MDIA3"	"010"	"CCR SA"	"R$"	13.24	13.6	14291	5255000	7.1412136e7	-0.0010262989095573866
"2015-11-26"	"02"	"MDIA3"	"010"	"CCX CARVAO"	"R$"	3.56	3.42	27	12200	42411.0	0.004095737872776237
"2015-11-27"	"02"	"MDIA3"	"010"	"CESP"	"R$"	15.91	15.4	3759	940700	1.4830265e7	-0.017039674465920696
"2015-11-30"	"02"	"MDIA3"	"010"	"COMGAS"	"R$"	40.6	40.5	94	12400	501926.0	-0.06844352438866613
"2015-11-03"	"02"	"MEAL3"	"010"	"GRAZZIOTIN"	"R$"	10.0	9.95	26	9300	92809.0	-0.015086206896551595
"2015-11-04"	"02"	"MEAL3"	"010"	"CIELO"	"R$"	37.31	36.8	14224	3804000	1.39966954e8	-0.01746724890829696
"2015-11-05"	"02"	"MEAL3"	"010"	"CELESC"	"R$"	12.46	12.39	18	4000	49665.0	0.09756097560975618
"2015-11-06"	"02"	"MEAL3"	"010"	"CEMIG"	"R$"	6.87	6.83	317	113600	779483.0	-0.003999999999999915
"2015-11-09"	"02"	"MEAL3"	"010"	"CEMIG"	"R$"	7.14	7.19	7409	3070900	2.2073035e7	-0.018036072144288547
"2015-11-10"	"02"	"MEAL3"	"010"	"COELCE"	"R$"	36.81	37.0	28	4200	155327.0	0.0
"2015-11-11"	"02"	"MEAL3"	"010"	"CPFL ENERGIA"	"R$"	16.27	16.69	5907	1437200	2.3885074e7	0.01022494887525577
"2015-11-12"	"02"	"MEAL3"	"010"	"COPEL"	"R$"	20.2	20.35	132	46300	940672.0	-0.09567198177676527
"2015-11-13"	"02"	"MEAL3"	"010"	"COPEL"	"R$"	30.12	30.4	2805	644800	1.9672951e7	-0.01754385964912288
